entity_id,kind,date,ville,lieu_nom,lieu_id,source_url,scope
F0031,film,2026-09-02,Toulouse,American Cosmograph,L141,https://american-cosmograph.fr/les-horaires.html,toulouse
F0023,film,2026-09-02,Toulouse,American Cosmograph,L141,https://american-cosmograph.fr/les-horaires.html,toulouse
F0039,film,2026-09-02,Toulouse,American Cosmograph,L141,https://american-cosmograph.fr/les-horaires.html,toulouse
F0055,film,2026-09-02,Toulouse,American Cosmograph,L141,https://american-cosmograph.fr/les-horaires.html,toulouse
F0063,film,2026-09-02,Toulouse,American Cosmograph,L141,https://american-cosmograph.fr/les-horaires.html,toulouse
F0132,film,2026-09-02,Toulouse,American Cosmograph,L141,https://american-cosmograph.fr/les-horaires.html,toulouse
F0027,film,2026-09-02,Toulouse,American Cosmograph,L141,https://american-cosmograph.fr/les-horaires.html,toulouse
F0002,film,2026-09-02,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.1000013045&tags=Showtime.Accessibility.Accessible,Localization.Subtitle.French,Localization.Version.Original,Format.Projection.Digital&perfd=20260902&perft=13:30&code=SME; AUDIO; GRETA; PMR; 2D; VO; ",toulouse
F0024,film,2026-09-02,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.315380&tags=Showtime.Accessibility.Accessible,Localization.Version.French,Format.Projection.Digital&perfd=20260902&perft=13:30&code=SME; AUDIO; GRETA; apd06a; PMR; 2D; VF; ",toulouse
F0003,film,2026-09-02,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.1000014969&tags=Showtime.Accessibility.Accessible,Localization.Version.French,Format.Projection.Digital&perfd=20260902&perft=13:40&code=SME; AUDIO; GRETA; PMR; 2D; VF; ",toulouse
F0001,film,2026-09-02,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.276608&tags=Showtime.Accessibility.Accessible,Localization.Version.French,Format.Projection.Digital&perfd=20260902&perft=13:45&code=SME; AUDIO; GRETA; PMR; 2D; VF; ",toulouse
F0004,film,2026-09-02,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.1000032856&tags=Showtime.Accessibility.Accessible,Localization.Version.French,Format.Projection.Digital&perfd=20260902&perft=14:00&code=SME; AUDIO; PMR; 2D; VF; ",toulouse
F0007,film,2026-09-02,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.257425&tags=Showtime.Accessibility.Accessible,Localization.Version.French,Format.Projection.Digital&perfd=20260902&perft=14:00&code=apd06a; PMR; 2D; VF; ",toulouse
F0005,film,2026-09-02,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.188280&tags=Showtime.Accessibility.Accessible,Localization.Subtitle.French,Localization.Version.Original,Format.Projection.Digital&perfd=20260902&perft=14:10&code=PMR; 2D; VO; ",toulouse
F0009,film,2026-09-02,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.320681&tags=Showtime.Accessibility.Accessible,Localization.Version.French,Format.Projection.Digital&perfd=20260902&perft=15:30&code=apd03a; PMR; 2D; VF; ",toulouse
F0016,film,2026-09-02,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.313256&tags=Showtime.Accessibility.Accessible,Localization.Version.French,Format.Projection.Digital&perfd=20260902&perft=16:30&code=SME; AUDIO; GRETA; apd06a; PMR; 2D; VF; ",toulouse
F0097,film,2026-09-02,Toulouse,UGC Montaudran,L142,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3140&gid_entity=movie.movie._.4749&tags=Showtime.Accessibility.Accessible,Localization.Subtitle.French,Localization.Version.Original,Format.Projection.Digital&perfd=20260902&perft=19:00&code=PMR; 2D; Prevente; VO; ",toulouse
F0013,film,2026-09-02,Ramonville-Saint-Agne,L'Autan,L143,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0881&gid_entity=movie.movie._.1000024105&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260902&perft=17:00&code=VF; DISABLED ACCESS",toulouse
F0086,film,2026-09-02,Ramonville-Saint-Agne,L'Autan,L143,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0881&gid_entity=movie.movie._.1000017160&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260902&perft=21:00&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0007,film,2026-09-02,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.257425&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260902&perft=13:30",toulouse
F0016,film,2026-09-02,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.313256&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Format.Sound.71&perfd=20260902&perft=13:45",toulouse
F0004,film,2026-09-02,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.1000032856&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260902&perft=13:50",toulouse
F0009,film,2026-09-02,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.320681&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260902&perft=14:00",toulouse
F0003,film,2026-09-02,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.1000014969&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Format.Sound.71&perfd=20260902&perft=14:00",toulouse
F0015,film,2026-09-02,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.294281&tags=Localization.Language.French,Format.Projection.Digital,Format.Sound.71&perfd=20260902&perft=15:25",toulouse
F0001,film,2026-09-02,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Format.Sound.71&perfd=20260902&perft=15:50",toulouse
F0005,film,2026-09-02,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.188280&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260902&perft=15:50",toulouse
F0024,film,2026-09-02,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.315380&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Format.Sound.71&perfd=20260902&perft=16:30",toulouse
F0002,film,2026-09-02,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.1000013045&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Format.Sound.71&perfd=20260902&perft=17:45",toulouse
F0011,film,2026-09-02,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.1000002942&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Format.Sound.71&perfd=20260902&perft=18:25",toulouse
F0006,film,2026-09-02,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.314503&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Format.Sound.71&perfd=20260902&perft=18:40",toulouse
F0008,film,2026-09-02,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.1000016503&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Format.Sound.71&perfd=20260902&perft=18:40",toulouse
F0013,film,2026-09-02,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.1000024105&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260902&perft=20:20",toulouse
F0014,film,2026-09-02,Colomiers,Véo Grand Central Colomiers,L144,"https://relay.mvtx.us/ticketing/dbz?code_theater=P6864&gid_entity=movie.movie._.316021&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260902&perft=21:00",toulouse
F0214,film,2026-09-02,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.283952&tags=Localization.Language.French,BoostPos.Autres.Cg,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260902&perft=15:45",toulouse
F0001,film,2026-09-02,Castelginest,Le Castelia,L146,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0583&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260902&perft=15:00&code=VF; DISABLED ACCESS",toulouse
F0026,film,2026-09-02,Castelginest,Le Castelia,L146,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0583&gid_entity=movie.movie._.1000041528&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260902&perft=18:15&code=VF; DISABLED ACCESS",toulouse
F0002,film,2026-09-02,Castelginest,Le Castelia,L146,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0583&gid_entity=movie.movie._.1000013045&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260902&perft=20:00&code=VF; DISABLED ACCESS",toulouse
F0001,film,2026-09-02,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260902&perft=14:00",toulouse
F0004,film,2026-09-02,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000032856&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260902&perft=14:00",toulouse
F0020,film,2026-09-02,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.294280&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260902&perft=14:00",toulouse
F0010,film,2026-09-02,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000037046&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260902&perft=14:00",toulouse
F0007,film,2026-09-02,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.257425&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260902&perft=14:00",toulouse
F0009,film,2026-09-02,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.320681&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260902&perft=14:00",toulouse
F0005,film,2026-09-02,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.188280&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260902&perft=15:50",toulouse
F0013,film,2026-09-02,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000024105&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260902&perft=16:00",toulouse
F0015,film,2026-09-02,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.294281&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260902&perft=17:10",toulouse
F0003,film,2026-09-02,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000014969&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260902&perft=18:00",toulouse
F0008,film,2026-09-02,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000016503&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260902&perft=18:30",toulouse
F0002,film,2026-09-02,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000013045&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260902&perft=20:30",toulouse
F0011,film,2026-09-02,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000002942&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260902&perft=21:00",toulouse
F0013,film,2026-09-02,Castanet-Tolosan,MJC Ciné 113,L148,"https://relay.mvtx.us/ticketing/dbz?code_theater=P2235&gid_entity=movie.movie._.1000024105&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260902&perft=14:00&code=VF",toulouse
F0061,film,2026-09-02,Castanet-Tolosan,MJC Ciné 113,L148,"https://relay.mvtx.us/ticketing/dbz?code_theater=P2235&gid_entity=movie.movie._.305836&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260902&perft=17:45&code=VO",toulouse
F0181,film,2026-09-02,Castanet-Tolosan,MJC Ciné 113,L148,https://www.mjc-castanet-tolosan.fr/cine113/cotton-queen-vostfr-40751/,toulouse
F0050,film,2026-09-02,Castanet-Tolosan,MJC Ciné 113,L148,"https://relay.mvtx.us/ticketing/dbz?code_theater=P2235&gid_entity=movie.movie._.1000034332&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260902&perft=20:15&code=VF",toulouse
A0273,live,2026-09-03,Toulouse,Théâtre Les 3 T,L047,https://new.3tcafetheatre.com/spectacle/chers-parents/,toulouse
A0008,live,2026-09-03,Toulouse,Théâtre Les 3 T,L047,https://new.3tcafetheatre.com/spectacle/anne-roumanoff-lage-libre/,toulouse
A0346,live,2026-09-03,Ramonville-Saint-Agne,Le Bikini,L083,https://lebikini.com/2026/09/03/tropical-discoteq-emile-omar-and-friends,toulouse
A0003,live,2026-09-03,Toulouse,Les Jardins de Candie,L092,https://lesjardinsdecandie.com/,toulouse
A0346,live,2026-09-03,Ramonville-Saint-Agne,Le Petit Bikini,L093,https://lebikini.com/2026/09/03/tropical-discoteq-emile-omar-and-friends,toulouse
F0010,film,2026-09-03,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13449,toulouse
F0049,film,2026-09-03,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13765,toulouse
F0026,film,2026-09-03,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13696,toulouse
F0056,film,2026-09-03,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13551,toulouse
F0005,film,2026-09-03,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13457,toulouse
F0033,film,2026-09-03,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13754,toulouse
F0035,film,2026-09-03,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13722,toulouse
F0069,film,2026-09-03,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13240,toulouse
F0072,film,2026-09-03,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film?id=13240,toulouse
F0013,film,2026-09-03,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13459,toulouse
F0051,film,2026-09-03,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13341,toulouse
F0097,film,2026-09-03,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13737,toulouse
F0002,film,2026-09-03,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13767,toulouse
F0027,film,2026-09-03,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13806,toulouse
F0005,film,2026-09-03,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13457,toulouse
F0049,film,2026-09-03,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13765,toulouse
F0013,film,2026-09-03,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13459,toulouse
F0025,film,2026-09-03,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13808,toulouse
F0012,film,2026-09-03,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13805,toulouse
F0010,film,2026-09-03,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13449,toulouse
F0096,film,2026-09-03,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=6729,toulouse
F0023,film,2026-09-03,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=11952,toulouse
F0022,film,2026-09-03,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13949,toulouse
F0039,film,2026-09-03,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13809,toulouse
F0002,film,2026-09-03,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13767,toulouse
F0028,film,2026-09-03,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13804,toulouse
F0075,film,2026-09-03,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.6796&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260903&perft=11:00&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0050,film,2026-09-03,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.1000034332&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260903&perft=11:15&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0042,film,2026-09-03,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.308394&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260903&perft=11:30&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0026,film,2026-09-03,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.1000041528&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260903&perft=13:30&code=VF; DISABLED ACCESS",toulouse
F0058,film,2026-09-03,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.1000032278&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260903&perft=13:30&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0022,film,2026-09-03,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.300784&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260903&perft=14:10&code=VF; DISABLED ACCESS",toulouse
F0005,film,2026-09-03,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.188280&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260903&perft=15:10&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0025,film,2026-09-03,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.1000022260&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260903&perft=15:40&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0012,film,2026-09-03,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.327993&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260903&perft=16:00&code=VF; DISABLED ACCESS",toulouse
F0051,film,2026-09-03,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.1000031160&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260903&perft=10:00&code=VO",toulouse
F0070,film,2026-09-03,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.289867&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260903&perft=11:35&code=VO",toulouse
F0082,film,2026-09-03,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.325471&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260903&perft=13:40&code=VO",toulouse
F0033,film,2026-09-03,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.1000023007&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260903&perft=16:55&code=VO",toulouse
F0077,film,2026-09-03,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.1000027856&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260903&perft=19:00&code=VO",toulouse
F0074,film,2026-09-03,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.282094&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260903&perft=21:10&code=VO",toulouse
A0346,live,2026-09-03,Blagnac,Poney Club,L132,https://lebikini.com/2026/09/03/tropical-discoteq-emile-omar-and-friends,toulouse
F0005,film,2026-09-03,Toulouse,Pathé Toulouse Wilson,L137,https://s.pathe.fr/en/V3358S197233/booking,toulouse
F0023,film,2026-09-03,Toulouse,Pathé Toulouse Wilson,L137,https://s.pathe.fr/en/V3358S197238/booking,toulouse
F0022,film,2026-09-03,Toulouse,Pathé Toulouse Wilson,L137,https://s.pathe.fr/en/V3358S197232/booking,toulouse
F0002,film,2026-09-03,Toulouse,Pathé Toulouse Wilson,L137,https://s.pathe.fr/en/V3358S197317/booking,toulouse
F0001,film,2026-09-03,Toulouse,Pathé Toulouse Wilson,L137,https://s.pathe.fr/en/V3358S197237/booking,toulouse
F0004,film,2026-09-03,Toulouse,Pathé Toulouse Wilson,L137,https://s.pathe.fr/en/V3358S197236/booking,toulouse
F0031,film,2026-09-03,Toulouse,Pathé Toulouse Wilson,L137,https://s.pathe.fr/en/V3358S197240/booking,toulouse
F0012,film,2026-09-03,Toulouse,Pathé Toulouse Wilson,L137,https://s.pathe.fr/en/V3358S197242/booking,toulouse
F0014,film,2026-09-03,Toulouse,Pathé Toulouse Wilson,L137,https://s.pathe.fr/en/V3358S197244/booking,toulouse
F0003,film,2026-09-03,Toulouse,Pathé Toulouse Wilson,L137,https://s.pathe.fr/en/V3358S197248/booking,toulouse
F0010,film,2026-09-03,Toulouse,Pathé Toulouse Wilson,L137,https://s.pathe.fr/en/V3358S197297/booking,toulouse
F0008,film,2026-09-03,Toulouse,Pathé Toulouse Wilson,L137,https://s.pathe.fr/en/V3358S197281/booking,toulouse
F0013,film,2026-09-03,Toulouse,Pathé Toulouse Wilson,L137,https://s.pathe.fr/en/V3358S197284/booking,toulouse
F0064,film,2026-09-03,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0079,film,2026-09-03,Toulouse,Pathé Toulouse Wilson,L137,,toulouse
F0003,film,2026-09-03,Labège,Pathé Toulouse Labège,L138,https://s.pathe.fr/en/V3364S189121/booking,toulouse
F0004,film,2026-09-03,Labège,Pathé Toulouse Labège,L138,https://s.pathe.fr/en/V3364S189128/booking,toulouse
F0010,film,2026-09-03,Labège,Pathé Toulouse Labège,L138,https://s.pathe.fr/en/V3364S189122/booking,toulouse
F0052,film,2026-09-03,Labège,Pathé Toulouse Labège,L138,https://s.pathe.fr/en/V3364S189123/booking,toulouse
F0001,film,2026-09-03,Labège,Pathé Toulouse Labège,L138,https://s.pathe.fr/en/V3364S189126/booking,toulouse
F0011,film,2026-09-03,Labège,Pathé Toulouse Labège,L138,https://s.pathe.fr/en/V3364S189127/booking,toulouse
F0002,film,2026-09-03,Labège,Pathé Toulouse Labège,L138,https://s.pathe.fr/en/V3364S189124/booking,toulouse
F0020,film,2026-09-03,Labège,Pathé Toulouse Labège,L138,https://s.pathe.fr/en/V3364S189133/booking,toulouse
F0006,film,2026-09-03,Labège,Pathé Toulouse Labège,L138,https://s.pathe.fr/en/V3364S189129/booking,toulouse
F0015,film,2026-09-03,Labège,Pathé Toulouse Labège,L138,https://s.pathe.fr/en/V3364S189125/booking,toulouse
F0030,film,2026-09-03,Labège,Pathé Toulouse Labège,L138,https://s.pathe.fr/en/V3364S189130/booking,toulouse
F0019,film,2026-09-03,Labège,Pathé Toulouse Labège,L138,https://s.pathe.fr/en/V3364S189137/booking,toulouse
F0009,film,2026-09-03,Labège,Pathé Toulouse Labège,L138,https://s.pathe.fr/en/V3364S189131/booking,toulouse
F0064,film,2026-09-03,Labège,Pathé Toulouse Labège,L138,,toulouse
F0195,film,2026-09-03,Labège,Pathé Toulouse Labège,L138,,toulouse
F0001,film,2026-09-03,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Auditorium.Experience.Ice,Auditorium.Experience.DolbyAtmos&perfd=20260903&perft=10:30&code=Accès PMR; Dolby Atmos; ICE; VF;",toulouse
F0015,film,2026-09-03,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.294281&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260903&perft=10:40&code=Accès PMR; VF;",toulouse
F0020,film,2026-09-03,Blagnac,CGR Blagnac,L139,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0692&gid_entity=movie.movie._.294280&tags=Localization.Language.French,Showtime.Accessibility.Accessible&perfd=20260903&perft=10:45&code=Accès PMR; VF;",toulouse
